Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
0.6321243523316062,0.1460674157303371,0.2666666666666667,0.009174311926605505,0,0.6120007964501077,0.5,2,0.5964912280701754,2,3
0.4455958549222798,0.4943820224719101,0.05714285714285715,0.22018348623853212,1,1.0,0.14285714285714285,3,0.10526315789473684,2,2
0.5595854922279793,0.6179775280898876,0.4,0.6422018348623854,2,0.6079047673227898,0.07142857142857142,3,0.17543859649122806,0,1
0.7357512953367876,0.3258426966292135,0.28571428571428575,0.1926605504587156,3,0.21957845033564816,0.14285714285714285,3,0.631578947368421,0,1
0.538860103626943,0.7415730337078651,0.28571428571428575,0.9908256880733946,3,0.49674308795084876,0.14285714285714285,0,0.07017543859649122,0,0
0.6217616580310881,0.011235955056179775,0.0761904761904762,0.08256880733944955,0,0.5815081351689617,0.5,2,0.5263157894736842,1,3
0.538860103626943,0.3595505617977528,0.20952380952380956,0.11009174311926606,0,0.7321509841847753,0.7857142857142857,2,0.6666666666666666,2,3
0.455958549222798,0.7528089887640449,0.49523809523809526,0.9082568807339451,0,0.74409773580612,0.9285714285714285,2,0.3157894736842105,2,3
0.6321243523316062,0.8426966292134831,1.0,0.9357798165137615,3,0.5537461599726932,0.42857142857142855,2,0.3157894736842105,0,0
0.455958549222798,0.550561797752809,0.43809523809523815,0.43119266055045874,2,0.5975509159176244,0.07142857142857142,0,0.3508771929824561,2,0
0.5181347150259068,0.3258426966292135,0.0761904761904762,0.6513761467889909,3,0.1317413812720467,0.2857142857142857,2,0.0,0,0
0.5492227979274612,0.5842696629213483,0.3047619047619048,0.6880733944954129,3,0.3579332119695078,0.07142857142857142,0,0.24561403508771928,0,1
0.538860103626943,0.9550561797752809,0.4571428571428572,0.9449541284403671,0,0.7551342587325056,0.21428571428571427,3,0.49122807017543857,0,3
0.383419689119171,0.5955056179775281,0.4761904761904762,0.8532110091743119,2,0.45134543178973807,0.14285714285714285,0,0.3157894736842105,0,1
0.3005181347150259,0.1348314606741573,0.13333333333333336,0.28440366972477066,1,1.0,0.42857142857142855,3,1.0,1,1
0.6528497409326426,0.1910112359550562,0.36190476190476195,0.798165137614679,1,0.2958101035385159,0.5714285714285714,2,0.5964912280701754,2,1
0.455958549222798,0.7078651685393258,0.43809523809523815,0.871559633027523,3,0.5645551257253381,0.0,2,0.3157894736842105,0,1
0.5181347150259068,0.4157303370786517,0.0761904761904762,0.14678899082568808,3,0.490940380020481,0.14285714285714285,0,0.38596491228070173,0,0
0.538860103626943,0.6629213483146067,0.8,0.9357798165137615,2,0.5800290135396526,0.8571428571428571,2,0.17543859649122806,1,1
1.0,0.8202247191011235,0.5714285714285715,0.9724770642201835,0,0.663656274889064,0.0,1,0.38596491228070173,1,3
0.455958549222798,0.8764044943820225,0.49523809523809526,0.7522935779816514,2,0.6389663215382857,0.21428571428571427,0,0.24561403508771928,2,1
0.2797927461139897,0.4831460674157303,0.34285714285714286,0.7431192660550459,3,0.27635396518375366,0.0,3,0.2807017543859649,2,2
0.1968911917098446,0.6067415730337079,0.01904761904761905,0.6055045871559633,2,0.3104875412447381,0.0,3,0.10526315789473684,1,2
0.2797927461139897,0.6741573033707865,0.5142857142857143,0.724770642201835,2,0.38569518716577633,0.07142857142857142,3,0.10526315789473684,1,2
0.538860103626943,0.5617977528089887,0.4761904761904762,0.5412844036697249,2,0.37852713619296985,0.14285714285714285,0,0.2807017543859649,1,1
0.5077720207253886,0.6516853932584269,0.7047619047619048,0.4954128440366973,2,0.5386136079189896,0.0,1,0.10526315789473684,0,1
0.6010362694300518,0.2696629213483146,0.1904761904761905,0.03669724770642202,3,0.5482847878029347,0.3571428571428571,3,0.49122807017543857,0,3
0.21761658031088085,0.6629213483146067,0.5523809523809524,0.761467889908257,3,0.27112015018773583,0.07142857142857142,3,0.14035087719298245,1,2
0.2797927461139897,0.7415730337078651,0.43809523809523815,0.5871559633027523,3,0.4268830356126987,0.07142857142857142,3,0.17543859649122806,2,2
0.18652849740932645,0.8539325842696629,0.1523809523809524,0.6972477064220184,2,0.24290306064398948,0.07142857142857142,3,0.17543859649122806,2,2
0.528497409326425,0.550561797752809,0.4,0.29357798165137616,2,0.4620406189555144,0.14285714285714285,3,0.5964912280701754,2,0
0.5492227979274612,0.449438202247191,0.5714285714285715,0.46788990825688076,2,0.48013141426783434,0.14285714285714285,3,0.3157894736842105,2,1
0.227979274611399,0.4606741573033708,0.36190476190476195,0.7339449541284404,3,0.31060131983160844,0.0,3,0.2807017543859649,2,2
0.6528497409326426,0.2134831460674157,0.36190476190476195,0.10091743119266056,0,0.6823159631357374,0.7857142857142857,2,0.631578947368421,0,3
0.61139896373057,0.8651685393258427,0.6666666666666667,0.6972477064220184,2,0.6184861759016957,0.07142857142857142,2,0.17543859649122806,0,1
0.3212435233160622,0.6741573033707865,1.0,0.7064220183486238,2,0.6454517009898737,0.42857142857142855,1,0.17543859649122806,0,1
0.5181347150259068,0.6292134831460674,0.36190476190476195,0.11009174311926606,2,0.6442001365343035,0.07142857142857142,1,0.49122807017543857,1,0
0.528497409326425,0.0561797752808989,0.2285714285714286,0.01834862385321101,0,0.693011150301512,0.6428571428571428,2,0.6666666666666666,1,3
0.4248704663212436,0.7078651685393258,0.43809523809523815,0.834862385321101,2,0.5232534986915471,0.14285714285714285,0,0.10526315789473684,0,1
0.5492227979274612,0.9438202247191011,0.8,1.0,3,0.5323557856411423,0.0,1,0.21052631578947367,0,1
0.538860103626943,0.6404494382022472,0.24761904761904763,0.1834862385321101,3,0.5370207077028102,0.07142857142857142,3,0.5263157894736842,2,0
0.5595854922279793,0.6516853932584269,0.4761904761904762,0.1834862385321101,3,0.6190550688360439,0.2857142857142857,3,0.49122807017543857,1,0
0.4974093264248705,0.7078651685393258,0.4,0.7889908256880734,2,0.3511064967573123,0.14285714285714285,0,0.24561403508771928,0,1
0.9015544041450778,0.5955056179775281,0.6857142857142857,0.8990825688073395,3,0.5711542837637946,0.0,3,0.5614035087719298,0,3
0.4766839378238342,0.4044943820224719,0.1904761904761905,0.3577981651376147,3,0.5861730572306296,0.21428571428571427,2,0.5614035087719298,1,0
0.61139896373057,0.3033707865168539,0.0761904761904762,0.09174311926605505,2,1.0,0.14285714285714285,0,1.0,1,2
0.528497409326425,0.0449438202247191,0.20952380952380956,0.03669724770642202,0,0.6586500170667868,0.7142857142857142,3,0.6666666666666666,2,3
0.2590673575129534,0.5955056179775281,0.6857142857142857,0.7889908256880734,2,0.22686027989532498,0.07142857142857142,3,0.03508771929824561,1,2
0.4663212435233161,0.4157303370786517,0.24761904761904763,0.3211009174311927,3,0.5314455569461831,0.21428571428571427,0,0.5263157894736842,2,0
0.3005181347150259,0.6067415730337079,0.3238095238095238,0.834862385321101,2,0.37568267152122026,0.07142857142857142,3,0.17543859649122806,1,2
0.23834196891191714,0.8539325842696629,0.09523809523809525,0.5963302752293578,2,0.34336955285015414,0.07142857142857142,3,0.2807017543859649,1,2
0.6217616580310881,0.24719101123595505,0.17142857142857143,0.09174311926605505,0,0.627360905677552,0.5,1,0.49122807017543857,2,3
0.4766839378238342,0.6292134831460674,0.0761904761904762,0.3211009174311927,3,0.5490812379110253,0.2857142857142857,2,0.5964912280701754,0,0
0.24870466321243526,0.8651685393258427,0.4190476190476191,0.5412844036697249,2,0.41197804073273403,0.0,3,0.24561403508771928,2,2
0.4145077720207254,0.4831460674157303,0.380952380952381,0.761467889908257,2,0.6239475480714525,0.0,2,0.17543859649122806,0,1
0.5077720207253886,0.5842696629213483,0.5333333333333334,0.798165137614679,2,0.45999260439185363,0.14285714285714285,1,0.17543859649122806,0,1
0.4041450777202073,0.6629213483146067,0.3238095238095238,0.3669724770642202,3,0.6108630105814079,0.14285714285714285,2,0.5614035087719298,0,0
0.5077720207253886,0.4943820224719101,0.4761904761904762,0.798165137614679,3,0.4598788258049833,0.14285714285714285,2,0.21052631578947367,1,1
0.2797927461139897,0.4943820224719101,0.28571428571428575,0.798165137614679,3,0.32152406417112367,0.0,3,0.14035087719298245,2,2
0.5595854922279793,0.4044943820224719,0.17142857142857143,0.08256880733944955,3,0.7125810672431445,0.3571428571428571,1,0.7017543859649122,0,3
0.5077720207253886,0.7191011235955056,0.5523809523809524,0.5045871559633028,3,0.44201558766640225,0.21428571428571427,3,0.10526315789473684,2,1
0.8808290155440415,0.8651685393258427,0.4571428571428572,1.0,3,0.6618358174991457,0.3571428571428571,3,0.5263157894736842,1,3
0.6424870466321244,0.9438202247191011,0.0761904761904762,0.7064220183486238,3,0.5774121060416437,0.7857142857142857,2,0.7368421052631579,1,3
0.4145077720207254,0.3707865168539326,0.24761904761904763,0.3394495412844037,3,0.451572988963477,0.07142857142857142,0,0.5614035087719298,2,0
0.2797927461139897,0.8539325842696629,0.13333333333333336,0.6972477064220184,2,0.22754295141654524,0.07142857142857142,3,0.10526315789473684,1,2
0.4455958549222798,0.550561797752809,0.4571428571428572,0.25688073394495414,3,0.4870719080669019,0.07142857142857142,3,0.5263157894736842,2,0
0.7564766839378239,0.4943820224719101,0.09523809523809525,0.8165137614678899,2,0.0,0.9285714285714285,2,0.631578947368421,0,1
0.2901554404145078,0.5842696629213483,0.4761904761904762,0.5596330275229358,2,0.2644072135624089,0.0,3,0.10526315789473684,1,2
0.2797927461139897,0.4606741573033708,0.6285714285714287,0.5779816513761469,2,0.38569518716577633,0.0,3,0.07017543859649122,1,2
0.5906735751295338,0.7640449438202247,0.20952380952380956,0.8899082568807339,2,0.4985635453407671,0.07142857142857142,1,0.14035087719298245,2,1
0.5803108808290156,0.3370786516853933,0.3238095238095238,0.22935779816513763,3,0.6610393673910568,0.14285714285714285,1,0.5964912280701754,2,0
0.1761658031088083,0.4943820224719101,0.6095238095238096,0.8899082568807339,2,0.2989959039708747,0.0,3,0.3157894736842105,1,2
0.528497409326425,0.4831460674157303,0.4190476190476191,0.42201834862385323,2,0.6415832290362946,0.07142857142857142,2,0.5263157894736842,1,0
0.538860103626943,0.7865168539325843,0.7428571428571429,0.8165137614678899,2,0.4620406189555144,0.07142857142857142,2,0.14035087719298245,1,1
0.3937823834196892,0.3932584269662921,0.24761904761904763,0.27522935779816515,3,0.5958442371145747,0.21428571428571427,3,0.631578947368421,1,0
0.4041450777202073,0.9999999999999999,0.4571428571428572,0.8073394495412844,2,0.5414580725907374,0.07142857142857142,2,0.5964912280701754,2,0
0.7150259067357514,0.4269662921348315,0.3047619047619048,0.09174311926605505,0,0.7017721014904978,0.7857142857142857,2,0.45614035087719296,2,3
0.4145077720207254,0.6292134831460674,0.2666666666666667,0.11009174311926606,2,0.5275770849926058,0.14285714285714285,2,0.5263157894736842,2,0
0.4663212435233161,0.4157303370786517,0.13333333333333336,0.23853211009174313,3,0.45225566048469723,0.14285714285714285,3,0.42105263157894735,0,0
0.61139896373057,0.4831460674157303,0.34285714285714286,0.1559633027522936,0,0.5774121060416437,0.3571428571428571,3,0.631578947368421,0,3
0.5077720207253886,0.4606741573033708,0.5523809523809524,0.28440366972477066,3,0.5301939924906147,0.21428571428571427,3,0.42105263157894735,2,0
0.4870466321243524,0.348314606741573,0.2666666666666667,0.24770642201834864,3,0.5961855728751839,0.21428571428571427,0,0.3508771929824561,1,0
0.5906735751295338,0.4606741573033708,0.2285714285714286,0.8899082568807339,2,0.443722266469452,0.0,1,0.21052631578947367,1,1
0.4870466321243524,0.3033707865168539,0.01904761904761905,0.027522935779816515,0,0.6448828080555238,0.7857142857142857,2,0.6666666666666666,2,3
0.1658031088082902,0.1797752808988764,0.1904761904761905,0.6330275229357798,1,0.0,1.0,1,0.49122807017543857,2,1
0.24870466321243526,0.1910112359550562,0.17142857142857143,0.5045871559633028,2,1.0,0.9285714285714285,1,0.21052631578947367,0,1
0.23834196891191714,0.449438202247191,0.36190476190476195,0.6605504587155964,3,0.40845090453976596,0.0,3,0.14035087719298245,2,2
1.0,0.6741573033707865,0.8952380952380953,0.6880733944954129,2,0.6451103652292627,1.0,3,0.49122807017543857,0,1
0.538860103626943,0.6404494382022472,0.1523809523809524,0.6605504587155964,3,0.6330498350210494,0.2857142857142857,1,0.07017543859649122,1,0
0.4145077720207254,0.5056179775280899,0.0,0.44954128440366975,3,0.5622795539879402,0.07142857142857142,2,0.5964912280701754,0,0
0.5181347150259068,0.5617977528089887,0.2285714285714286,0.14678899082568808,3,0.6474997155535327,0.14285714285714285,0,0.5263157894736842,0,0
0.694300518134715,0.2696629213483146,0.3238095238095238,0.01834862385321101,0,0.6641113892365453,0.7142857142857142,0,0.631578947368421,1,3
0.4041450777202073,0.8314606741573033,0.5714285714285715,0.6697247706422018,2,0.5575008533394019,0.07142857142857142,0,0.24561403508771928,2,1
0.5492227979274612,0.4831460674157303,0.5142857142857143,0.8532110091743119,2,0.36919729206963225,0.14285714285714285,0,0.21052631578947367,2,1
0.24870466321243526,0.4606741573033708,0.49523809523809526,0.6330275229357798,2,0.21263795653658057,0.07142857142857142,3,0.14035087719298245,2,2
0.15544041450777205,0.5280898876404494,0.5714285714285715,0.5321100917431193,2,0.32994367959950033,0.07142857142857142,3,0.07017543859649122,2,2
0.4870466321243524,0.5842696629213483,0.49523809523809526,0.44036697247706424,3,0.5974371373307541,0.07142857142857142,1,0.5964912280701754,2,0
0.5699481865284974,0.8426966292134831,0.3047619047619048,0.46788990825688076,3,0.3314228012288094,0.21428571428571427,0,0.21052631578947367,0,1
0.7046632124352332,0.2247191011235955,0.1142857142857143,0.10091743119266056,0,0.6802679485720784,0.7142857142857142,1,0.42105263157894735,0,3
0.23834196891191714,0.7415730337078651,0.0761904761904762,0.5321100917431193,2,0.2886420525657094,0.0,3,0.3157894736842105,1,2
0.6735751295336788,0.2921348314606741,0.36190476190476195,0.10091743119266056,3,0.6267920127432003,0.42857142857142855,3,0.38596491228070173,2,3
0.4870466321243524,0.5842696629213483,0.4190476190476191,0.21100917431192662,2,0.6131385823188076,0.14285714285714285,3,0.38596491228070173,1,0
1.0,0.8202247191011235,0.1904761904761905,0.798165137614679,3,0.5940237797246546,0.9285714285714285,2,0.10526315789473684,1,3
0.2797927461139897,0.7752808988764045,0.5523809523809524,0.7889908256880734,3,0.20865570599613292,0.0,3,0.10526315789473684,1,2
0.3730569948186529,0.3932584269662921,0.01904761904761905,0.14678899082568808,2,0.6201928547047437,0.2857142857142857,1,0.45614035087719296,1,0
0.5595854922279793,0.3370786516853933,0.4761904761904762,0.3119266055045872,2,0.5902690863579476,0.14285714285714285,0,0.5964912280701754,0,0
0.4974093264248705,0.6179775280898876,0.6285714285714287,0.7889908256880734,2,0.6348702924109677,0.14285714285714285,3,0.10526315789473684,1,1
0.6010362694300518,0.2247191011235955,0.36190476190476195,0.08256880733944955,0,0.591861986574127,0.42857142857142855,2,0.5964912280701754,0,3
0.2694300518134715,0.8089887640449437,0.4190476190476191,0.7339449541284404,3,0.42472124246216936,0.0,3,0.2807017543859649,2,2
0.2901554404145078,0.6067415730337079,0.5904761904761905,0.8440366972477065,2,0.22595005120036582,0.07142857142857142,3,0.10526315789473684,2,2
0.5492227979274612,0.5056179775280899,0.24761904761904763,0.4036697247706422,3,0.6271333485038113,0.21428571428571427,0,0.3508771929824561,1,0
0.6528497409326426,0.9325842696629213,1.0,0.7889908256880734,2,0.49537774490840825,0.7142857142857142,2,0.10526315789473684,1,1
0.2072538860103627,0.7078651685393258,0.4190476190476191,0.6330275229357798,3,0.21718910001137814,0.0,3,0.24561403508771928,1,2
0.6424870466321244,0.3820224719101123,0.1523809523809524,0.14678899082568808,3,0.6545539879394688,0.7857142857142857,3,0.5614035087719298,1,3
0.2901554404145078,0.9999999999999999,0.17142857142857143,0.7798165137614679,3,0.2127517351234509,0.5714285714285714,3,0.14035087719298245,1,2
0.21761658031088085,0.7528089887640449,0.20952380952380956,0.6330275229357798,2,0.2893247240869279,0.07142857142857142,3,0.24561403508771928,1,2
0.2694300518134715,0.3258426966292135,0.24761904761904763,0.2018348623853211,2,1.0,0.42857142857142855,3,1.0,0,2
0.61139896373057,0.15730337078651685,0.2285714285714286,0.03669724770642202,0,0.6247439981795431,0.5,0,0.5964912280701754,1,3
0.5803108808290156,0.3932584269662921,0.3047619047619048,0.30275229357798167,2,0.5078933894641029,0.07142857142857142,0,0.45614035087719296,0,0
0.7150259067357514,0.6292134831460674,0.4571428571428572,0.7706422018348624,0,0.7320372055979067,0.6428571428571428,0,0.6666666666666666,0,3
0.528497409326425,0.5280898876404494,0.380952380952381,0.24770642201834864,3,0.4629508476504718,0.2857142857142857,2,0.45614035087719296,1,0
0.4455958549222798,0.8876404494382023,0.3047619047619048,0.871559633027523,2,0.5709267265900557,0.14285714285714285,1,0.21052631578947367,1,1
0.4455958549222798,0.4269662921348315,0.09523809523809525,0.1651376146788991,2,0.6160968255774257,0.21428571428571427,2,0.5964912280701754,2,0
0.7564766839378239,0.7977528089887641,1.0,0.7798165137614679,2,0.5362242575947214,0.14285714285714285,0,0.17543859649122806,1,1
0.3730569948186529,0.8314606741573033,0.36190476190476195,0.7064220183486238,3,0.5884486289680275,0.0,2,0.21052631578947367,1,1
0.4766839378238342,0.550561797752809,0.36190476190476195,0.6238532110091743,3,0.4789936283991363,0.21428571428571427,1,0.17543859649122806,0,1
0.4145077720207254,0.4606741573033708,0.13333333333333336,0.3577981651376147,2,0.47239447036067794,0.21428571428571427,1,0.5263157894736842,0,0
1.0,0.9438202247191011,0.09523809523809525,0.8256880733944955,0,0.5635311184435086,0.3571428571428571,3,0.7719298245614035,0,3
0.24870466321243526,0.7191011235955056,0.4571428571428572,0.8256880733944955,2,0.35190294686540113,0.0,3,0.3508771929824561,2,2
0.4663212435233161,0.4606741573033708,0.17142857142857143,0.3577981651376147,3,0.530535328251224,0.21428571428571427,1,0.5263157894736842,2,0
0.3730569948186529,0.348314606741573,0.5714285714285715,0.3577981651376147,2,0.4452013880987611,0.07142857142857142,3,0.5263157894736842,0,0
0.3626943005181348,0.1460674157303371,0.1904761904761905,0.1834862385321101,1,0.06848048697235498,0.5,3,0.24561403508771928,1,3
0.3005181347150259,0.6067415730337079,0.1142857142857143,0.7064220183486238,2,0.4222181135510308,0.07142857142857142,3,0.21052631578947367,2,2
0.6632124352331606,0.3258426966292135,0.13333333333333336,0.03669724770642202,3,0.6543264307657299,0.3571428571428571,3,0.631578947368421,2,3
0.5803108808290156,0.8539325842696629,0.34285714285714286,0.7431192660550459,2,0.6611531459779272,0.14285714285714285,1,0.24561403508771928,1,1
0.4248704663212436,0.7303370786516854,0.3047619047619048,0.4954128440366973,2,0.49492263056092867,0.14285714285714285,2,0.3157894736842105,1,1
0.1968911917098446,0.5168539325842697,0.3238095238095238,0.5963302752293578,2,0.22629138696097506,0.0,3,0.2807017543859649,2,2
0.15544041450777205,0.7640449438202247,0.5142857142857143,0.5596330275229358,2,0.2919416315849368,0.07142857142857142,3,0.2807017543859649,1,2
0.528497409326425,0.5842696629213483,0.380952380952381,0.8623853211009175,2,0.4669330981909212,0.07142857142857142,2,0.17543859649122806,0,1
0.6217616580310881,0.3595505617977528,0.01904761904761905,0.11926605504587157,3,0.5779809989759919,0.42857142857142855,2,0.5964912280701754,0,3
